Month,SMB,HML,WML,RMW,CMA,MKT,Rf
2009-07,0.0260665562894553,-0.0299477680934181,-0.0151760991466993,0.0727253980552994,-0.0049335454139816,0.08779999999999999,0.0026887666666666667
2009-08,0.1133663964528715,0.0331615051459854,-0.0469373817816685,0.0095947338432622,-0.0162301833728034,0.0215,0.002789
2009-09,-0.0304907572137891,0.0491223650499606,0.0275549491769727,0.0036855511502557,-0.0063379878945917,0.0741,0.0027907333333333333
2009-10,0.0321310111763252,-0.0403589688943171,0.1082878514066971,0.0763482099231598,-0.0342029804165832,-0.064,0.0026955833333333333
2009-11,-0.0098839125965981,0.0211177399672465,0.058758152601837,-0.0075227923871713,-0.0052820169437795,0.076,0.0027294999999999997
2009-12,0.047016104908759,0.0239512929634869,-0.0155865332092896,0.0204153221349471,-0.0044924128355055,0.045,0.0029743666666666663
2010-01,0.0360188659330998,-0.0059955241739622,0.0230138589637299,0.0049340849267934,0.0232270970458479,-0.0398,0.0031518749999999997
2010-02,-0.0269344508189065,0.009723251066684,0.0220725892134024,0.0449788381081716,-0.0065803867282159,-0.0063,0.0034274166666666663
2010-03,0.0071407714104623,0.0215321719839919,-0.0085515416114721,0.019022545151505,-0.0100296625694334,0.045599999999999995,0.00362885
2010-04,0.0467096038041202,0.0455110642102595,0.0155791369676002,-0.000325590911859,0.0301165982191911,0.013000000000000001,0.0034530208333333335
2010-05,-0.0065424665801377,-0.0546157310425157,-0.0213036424379396,0.0304935081220133,-0.0048229168736655,-0.0317,0.0036581458333333336
2010-06,0.028959419589975,-0.0319656212102972,-0.017076230624882,0.0066863719728933,0.0049498188168448,0.0483,0.004409333333333334
2010-07,-0.0144507096493458,0.0564781286342615,0.0517439457981429,0.0074449765220907,-0.0036222691202826,0.0138,0.004633958333333333
2010-08,-0.0201192811426865,0.0432203225553771,0.0571266487090967,0.0389030668333423,0.0066210692532023,0.0146,0.0051245625
2010-09,-0.0407533405864835,0.0298277883783602,-0.0064485410302488,0.0082727433342548,-0.0074749762449962,0.0874,0.005117666666666666
2010-10,0.0172015761944185,0.0853894065161541,0.035058885197119,-0.0175009136283288,0.0210865951324684,0.0103,0.0055386041666666665
2010-11,-0.0102628593354569,-0.0655791258917327,0.0478792202996017,0.0442381621094905,-0.0175253992218437,-0.0383,0.005685395833333333
2010-12,0.0002505871913999,-0.0173230327337462,-0.0640179149130838,-0.0029642263349378,0.0127681465691768,0.0337,0.005953566666666667
2011-01,-0.022382775422661,-0.012780642977183,0.0236588180918055,0.0231372353523314,0.0090887956524181,-0.1043,0.005970875
2011-02,0.0098764733573749,-0.0715048845295462,0.0352351655267593,0.0154242741828982,0.0075747017751837,-0.0397,0.005962229166666667
2011-03,-0.032230931549167,0.00664630088589,0.0215112715914145,-0.0006523719369896,0.0079864002098965,0.0904,0.006022833333333333
2011-04,0.0632990744007489,0.025923970971433,0.0054814225842026,0.0370529383815761,0.0060142043388523,-0.0022,0.006100833333333333
2011-05,-0.0024378436119086,-0.0088530725258204,0.0358956232136364,0.0206279372757351,0.0058443732914874,-0.0255,0.006708354166666666
2011-06,-0.0246960739141716,0.0069411447864916,0.048142995932836,0.0230499429800296,-0.0116632797751307,0.0098,0.006842300000000001
2011-07,0.0379253655076243,0.006635314252299,0.0324417413664896,0.0266313714197073,0.0048477380290727,-0.020099999999999996,0.006838833333333333
2011-08,0.0081582539237796,-0.0580323509306226,0.0969237817082567,0.0422085654067246,0.0039473939810539,-0.086,0.006967633333333335
2011-09,0.0209709107562443,-0.0328071413331787,0.0059532851674567,0.0098140101650854,0.0080089568317531,-0.0139,0.007012916666666668
2011-10,-0.0194617059531163,-0.0019566870667302,-0.014797917882973,-0.0159729124678369,7.564481395430644e-05,0.0602,0.0071262083333333325
2011-11,-0.0098907880139042,-0.030998864214565,0.0795441536885249,0.025158346676846,0.0138114439604132,-0.09570000000000001,0.0073442666666666675
2011-12,-0.0372737813665156,0.0032770595312329,0.0718094188565088,0.0214556231283356,0.0134417701910602,-0.055999999999999994,0.007073916666666667
2012-01,-0.0067417239538407,0.1052980485223465,-0.2757753645813937,-0.0917327753089564,-0.0048359262157184,0.13570000000000002,0.007178520833333333
2012-02,0.0214946673872952,-0.0046137294565061,-0.0265076123372497,0.0006819740565766,0.0198417989159083,0.047599999999999996,0.0074560166666666665
2012-03,0.0201427937547402,-0.0459539512061711,0.0953691284200863,0.0371774698788417,-0.0068968695135622,-0.012,0.007510145833333334
2012-04,0.0434136437261838,-0.0411717071630906,0.0251624150742086,0.0337498674376701,0.0145372391432879,-0.0102,0.007143729166666667
2012-05,-0.0115209439180393,-0.0235390893340754,0.0673793307517259,0.0269600750013691,0.0213423840573397,-0.0616,0.007009433333333333
2012-06,-0.0083033204611222,-0.0017718940845922,-0.0469220502424374,-0.0063697511154934,-0.0110543434798146,0.069,0.0068823125
2012-07,0.0086842141160693,-0.023415906954095,0.037241266580809,-0.0081844349958894,0.0326343854628825,-0.0084,0.0068388125
2012-08,0.0329912311243673,-0.0582229494212139,0.0703196137092777,0.0419356830725742,0.02408257634999,0.0022,0.0068632
2012-09,0.000238982185018,0.0267109775407421,-0.0715787436904999,-0.0378591932911434,-0.0186207320831795,0.09140000000000001,0.006777895833333334
2012-10,0.0471431499400693,-0.0326320331493612,0.0415128668560277,0.0148735656119444,-0.000968603586647,-0.011899999999999999,0.006751816666666667
2012-11,-0.0722207087405558,0.1349895409187659,-0.0176748230501879,-0.0183383389450554,-0.0195372760085368,0.0516,0.006812708333333334
2012-12,-0.0041178522507326,0.0084021745263512,-0.0010682396616906,-0.0071416418037012,0.0120021186936396,0.0148,0.006812708333333334
2013-01,-0.0518616280369503,-0.0130403277382133,-0.0052802965731554,0.0113859544837873,-0.0144212795290085,0.0111,0.006675316666666668
2013-02,0.0018758585522302,-0.1078191134242618,0.031060270587847,0.0499370254586986,-0.0364415086297454,-0.0658,0.0066822708333333335
2013-03,-0.035931497961943,-0.029645568889266,0.0818043961086127,0.0259889546848326,-0.0434586617807315,-0.008100000000000001,0.006751833333333333
2013-04,-0.1601782281663573,0.2601412175775683,-0.0137034489472412,-0.0308264080158765,0.0434051310484521,0.046,0.0064321
2013-05,-0.0442501199688846,0.0068260754994515,0.047728101191625,0.0436302675680911,-0.0173138159382796,0.0111,0.006118083333333334
2013-06,-0.0542161982143286,0.0367916400010473,0.0998589388536058,0.0257564419323719,0.0181167142121679,-0.0346,0.006196083333333333
2013-07,-0.0631549668278071,0.04262983452229,0.0792027674993621,0.0805322579922603,0.0020799216881728,-0.026699999999999998,0.007761645833333333
2013-08,0.0295922550647021,-0.0414849397925063,-0.1234932239697892,0.0034141615628964,-0.0028801800417244,-0.045599999999999995,0.009461
2013-09,-0.0296255068131713,0.0412968472569824,-0.021337608660034,-0.0216481802464395,0.0054155164897735,0.0529,0.008764604166666665
2013-10,-0.0050590590265427,0.0316676204936399,-0.0617135527409253,0.0070848478707543,-0.0031470680137572,0.0947,0.00744925
2013-11,0.0349742999494589,0.0386553632082597,-0.040252726164732,0.0081310197407424,-0.0016805690414863,-0.006999999999999999,0.007379208333333334
2013-12,0.0416538307849359,0.0020114660438924,-0.0201588728848468,0.0209195600402188,-0.0189284973857184,0.030600000000000002,0.0072395624999999995
2014-01,0.0125793735169745,-0.0808737326176068,0.0976924713617345,0.0540551255198417,-0.0236187175216812,-0.0412,0.007295383333333333
2014-02,0.0294252407942279,-0.056385533508239,0.0503388102976631,0.0397853102336847,0.0197621084641105,0.0305,0.007571333333333333
2014-03,-0.0036349689929225,0.1042066113162224,-0.1514200700290067,-0.0326208973668398,0.0031358796479409,0.0782,0.007606333333333334
2014-04,0.0625859299130856,0.0280975106782469,-0.0227272422993784,-0.0096886305990084,0.0220070855714036,0.006,0.007400116666666667
2014-05,0.0509153042763199,0.1270491822678583,-0.1761026509918538,-0.1169374977739692,0.0285944934377268,0.1052,0.0072831875
2014-06,0.0624957970879018,0.0512789776439793,0.0476308645708002,0.0228675268832061,0.0140158677864793,0.0663,0.0071262083333333325
2014-07,-0.0181154226812051,-0.0547348834202251,-0.0190324908075861,0.0605445263223078,-0.0091417441457606,0.006,0.007155866666666665
2014-08,0.0346249589773621,-0.1022333676305133,-0.0041859635227543,0.0830735664053218,0.0174525207959209,0.027999999999999997,0.007195958333333333
2014-09,0.0788765902663106,-0.0770008224788013,0.0107584780654433,0.0829264093697235,-0.0359168596564553,0.009300000000000001,0.007152395833333333
2014-10,-0.0411732235481329,0.085956605237022,0.0203992434868008,-0.0342497967350309,0.0225756559616478,0.0426,0.007058216666666667
2014-11,0.0044906556067268,-0.0183089042610327,0.0556430872334849,0.0220252174262521,-0.0209638905982875,0.0349,0.006908416666666666
2014-12,-0.0001344996260642,0.0209779759060597,0.0211713798795669,0.0240012349231631,0.0093270858105131,-0.0207,0.006911933333333333
2015-01,0.0217119738436741,-0.0689829556737763,0.0481951877881088,0.0096267443699419,0.0170314828219142,0.0582,0.006917166666666666
2015-02,0.020718936454816,-0.0604127297200001,-0.0017961442782085,-0.0231005270296291,0.0134711855662733,0.0104,0.006934541666666667
2015-03,0.0111269240692341,-0.0732363513757116,0.0433858839409105,0.0301231835958171,0.0068946424417197,-0.0349,0.006899729166666666
2015-04,-0.00010718098012,0.032544237910167,-0.0152698531747422,0.0012338711301671,-0.0042344734037484,-0.0327,0.0065641
2015-05,0.0018060246566188,-0.0376189482292129,0.0226532224996508,0.0338740906715705,-0.0141817445461978,0.0318,0.0066040625
2015-06,0.0080191660451173,-0.0593023759833235,0.0167046947245544,0.023280955401653,0.0082144933352191,-0.0067,0.00640425
2015-07,0.0624548794138331,0.0286567696618924,0.0878032950353291,0.0406053126261556,0.0054882821524919,0.0325,0.006258533333333333
2015-08,0.0095115922555015,-0.0572554054959567,0.0538619904926979,0.0460292232814157,-0.0476962504351745,-0.0608,0.006161416666666667
2015-09,-0.0132275415564635,0.0509725741229738,0.0107748154695402,-0.0035392573111241,-0.0200463544866487,-0.0026,0.006133733333333333
2015-10,0.0087646938300542,0.0447298463764511,-0.0718964100544617,-0.0416074173153538,0.0219424836215058,0.0165,0.005901625
2015-11,0.0439263214099858,0.0208686918703596,-9.35476917788558e-05,0.0189833144688294,0.0231055455001456,-0.009300000000000001,0.005944916666666667
2015-12,0.0160319454781516,-0.0110495926434806,0.0384114080372331,-0.0155960883622089,0.0044384646218492,0.0059,0.00600205
2016-01,-0.0084670472003945,-0.0695337615086621,0.0304552854402991,0.0115934133230195,-0.0022059134687469,-0.0571,0.0060459166666666665
2016-02,-0.0532410928130253,-0.0364475453444128,-0.0237472161437272,0.0280287349075666,-0.0160637338334639,-0.0797,0.00612675
2016-03,-0.0212457087762281,0.0585706391734422,-0.0264965021400325,0.0011265034841474,0.0067707736709995,0.10890000000000001,0.006050500000000001
2016-04,0.0375271464320222,0.0141706893105812,-0.0110701962721623,0.0021009849535695,0.014018610892175,0.0212,0.005685395833333333
2016-05,-0.0180860225926484,-0.0482047770718657,-0.0006989817250656,0.0057147283480032,-0.01064696902893,0.0341,0.005711333333333333
2016-06,0.0435805356916631,0.0671653733534421,-0.0155864221111215,-0.0102355459821668,0.0335763067457255,0.028900000000000002,0.005656016666666666
2016-07,-0.0147712375295716,0.0195493322494482,-0.0168002018646579,-0.0172839073428183,0.0327606724875953,0.0521,0.0054781249999999995
2016-08,-0.0111377864945925,0.0184916299411125,0.0174704372673069,-0.0001716166336321,-0.0021003023468464,0.0232,0.0054694999999999995
2016-09,0.0147120533685828,-0.0035447572997742,-0.0025208715449357,0.0247830274588267,0.0030637284756097,-0.012,0.0054435625
2016-10,0.0436266790642448,0.0523870926536014,0.0352580534232142,-0.0079150668574759,0.0146967855330017,0.0151,0.005305541666666667
2016-11,-0.0655100627746646,0.0364577594366483,-0.0205229206834903,-0.0073803189767912,0.0075872273113219,-0.0557,0.0050764
2016-12,0.0086680550462784,-0.030687565019719,-0.0135730232297098,0.0088341019640588,-0.0184879175162492,-0.013600000000000001,0.0051331875
2017-01,-0.0008468339716704,0.0669619126996339,0.0288097661206501,-0.0127294192341731,0.0088855629453848,0.057,0.005202083333333333
2017-02,0.0139905955772645,0.0173562622594673,-0.0224486392798017,-0.0040961511720741,-0.0030619154344537,0.0462,0.005133166666666667
2017-03,0.0184690819927159,0.0031196585496969,0.0069828667057748,0.0130128284580503,-0.015869493171787,0.039,0.004938583333333333
2017-04,0.05078199696367,0.0433732943994855,0.0505976834757682,-0.0067766717013424,-0.0007399183541449,0.0279,0.005029833333333333
2017-05,-0.0240364795860845,-0.0793194760837606,0.0156108770756721,0.0643176918303359,-0.0437217794464679,0.0171,0.005227933333333333
2017-06,0.0290211033820806,-0.014658230194622,0.0003585738906884,-0.020250107127083,0.005460660028962,0.0005,0.005227916666666667
2017-07,-0.0133249120943231,0.0428155878111492,0.0186151633608486,-0.0332365866248497,-0.0077697848335266,0.0581,0.005167645833333333
2017-08,-0.0177057967451374,-0.001300839324105,0.0738746977081405,0.0264943652305708,-0.0120206906776336,-0.0101,0.005110783333333333
2017-09,0.0241102643461401,-0.0141568279795055,0.0087635409242952,-0.0172631619379307,0.0312768167283163,-0.0102,0.005081479166666667
2017-10,0.0132773699567022,0.0913813761911205,0.040366730909548,-0.0171969334042979,0.0357855099613574,0.0649,0.005072875
2017-11,0.0613938093145274,-0.0481511800762256,0.0003208808014354,0.0212408819508005,-0.0140233615467587,0.0007000000000000001,0.005096983333333333
2017-12,0.0257667103995923,0.0140696234222857,-0.0033302992859232,-0.0124348590905014,0.0169597265064171,0.036699999999999997,0.005141791666666666
2018-01,-0.0403786886881413,-0.020200096811173,-0.0328989659200434,0.0029210698491778,0.0053576496385475,0.022099999999999998,0.005290016666666667
2018-02,0.0072699939452847,-0.0487324610162977,0.0166329623426946,0.0279547165708293,-2.5591911881249485e-05,-0.0435,0.005305541666666667
2018-03,-0.0234819728004015,-0.0718380115897235,0.0294671990225657,0.0342867221858617,-0.0337001381541974,-0.0364,0.005167645833333333
2018-04,0.0262235509077197,-0.0093758429659071,0.0589428619039234,0.0077944313477368,-0.0045456122514911,0.06570000000000001,0.0051073125
2018-05,-0.0472685327181918,-0.0315553291439743,0.0496276160824214,0.0243427874067109,-0.0235204696131701,-0.0175,0.005269333333333333
2018-06,-0.0517940434876334,-0.0565066668017022,0.0260548220348475,0.0089902068400938,-0.0225659386887989,-0.0148,0.005426291666666666
2018-07,-0.0245064773742456,0.0092387186533348,0.0125100252757303,0.0291455800976538,-0.0041747462294789,0.0558,0.005460833333333333
2018-08,-0.0024813849247923,0.0054742052437213,0.0209373151385533,0.0077347255282005,0.0342987988586181,0.0369,0.005635283333333334
2018-09,-0.0602672206566053,-0.0607626126609285,0.0499648210311517,0.0215045984605747,0.0114769251663068,-0.087,0.005849729166666667
2018-10,0.0471457699933091,0.0747908987488271,-0.0355472722904096,-0.0164076951478019,0.0104055482497219,-0.039,0.0058151166666666676
2018-11,-0.0090147997248051,-0.045964853627004,0.0547550996247691,0.0150918054904399,-0.0456535965682481,0.041100000000000005,0.005711333333333333
2018-12,0.0101535206929021,0.0318193074436198,-0.0611354179133394,-0.009254455264992,-0.0156640829158198,0.0070999999999999995,0.0055558125
2019-01,-0.0499153578296714,-0.0319846798694806,0.0516640230639369,0.0398984929765536,0.0375010294565003,-0.0177,0.0055178
2019-02,-0.0351790368749187,-0.041621094575786,-0.0171831351214765,0.0211909697588625,-0.016671396809669,-0.0040999999999999995,0.005365937500000001
2019-03,0.0046833050349313,0.048057565211623,-0.0263266130953984,-0.0129548460096145,-0.0432370429406995,0.07980000000000001,0.005288291666666667
2019-04,-0.0236290348657046,-0.0387207671371312,0.0748470721482985,0.0304898810109758,0.0237317418643811,0.0001,0.005276233333333333
2019-05,-0.0024427433642377,0.0093668815121908,0.1061970214721082,-0.0065112105062851,-0.0415952984905521,0.015600000000000001,0.0052969375
2019-06,-0.05575438085707,-0.006572742838052,0.1236399459449319,0.0299819038737655,0.0042221486319794,-0.0132,0.005003979166666667
2019-07,-0.0370791647703587,-0.0466128254773542,0.0718306974662981,0.0185693637669307,0.0189800115649977,-0.060899999999999996,0.0048285
2019-08,0.0210259427089447,-0.0842332436272784,0.0847560955712164,0.0306404424296463,0.008650052426216,-0.0054,0.00453975
2019-09,0.016424449161501,-0.048126871579126,0.0735353761844117,0.0534582073784,-0.0345371454215345,0.0407,0.0044539375
2019-10,-0.0296594030643854,0.0063724660913733,-0.0298587027211834,0.0167173088938259,9.519408654039274e-05,0.0387,0.0042927166666666666
2019-11,-0.0256799140241941,0.0403897437431051,-0.078228198287501,-0.0759440970376319,0.0362095288332032,0.0131,0.0041861875
2019-12,-0.0143012471087565,-0.0184305420913177,0.0536642863478971,0.0061426599314832,-0.0283668102644908,0.0060999999999999995,0.004150291666666667
2020-01,0.0805919518224987,-0.0580015100828785,0.0432016905636786,0.0082313537279857,-0.012057267150346,-0.001,0.00422875
2020-02,-0.0077224321490175,-0.0986788853625004,0.0780227188800837,0.0387041845691854,-0.029689673430276,-0.06280000000000001,0.004240604166666667
2020-03,-0.069483501325472,-0.0370729369308739,0.055846654010386,0.0679434211325505,0.0102532692179168,-0.2403,0.0040492666666666665
2020-04,0.0341424914830832,0.038468188139223,-0.0645175551816746,-0.0502652082585667,-0.0150755650111943,0.14529999999999998,0.0032956041666666667
2020-05,-0.0078270611447904,-0.0220220904159944,0.0532441873893229,-0.0026067467430852,0.0345431634738984,-0.0231,0.0028068750000000003
2020-06,0.0675252975816055,0.1370519182227781,-0.1390082267792799,-0.0697985205901,0.0376783101920196,0.0839,0.0027591875
2020-07,-0.0127644116803265,-0.04965066932117,0.0902668264190224,0.0195592588661603,-0.0161727866276849,0.0682,0.0026811666666666668
2020-08,0.0649681150375436,0.0324078533245792,-0.0772815729278541,0.0127431236888853,-0.0135921451454743,0.0384,0.0026950416666666668
2020-09,0.0320190660739555,-0.0833327643548947,0.1086002849528608,0.0705105782114583,-0.0080542375659472,-0.0028000000000000004,0.0027292916666666668
2020-10,-0.0141203530139683,-0.0247525281156006,-0.0133446546505225,0.0030931633452342,-0.0084438987404717,0.027000000000000003,0.0026894375
2020-11,-0.044951100470792,0.1035997276715655,-0.1338421380908912,-0.0686481924282593,0.0098570357001087,0.11939999999999999,0.0025470416666666666
2020-12,-0.0058709167436751,0.0828833196076045,-0.0188737799903164,-0.0151430077985449,0.0204188648808984,0.0748,0.0025787
2021-01,0.0111148745966159,-0.0117993919173248,-0.0147888040223574,0.0202521489301819,0.0326022433673495,-0.018500000000000003,0.0027059583333333332
